Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating,Sales
29/01/24,Queens,Non-member,Male,Electronics,58.76,10,Ewallet,9,587.6
29/01/24,Manhattan,Member,Female,Sports & Travel,22.01,4,Credit card,6,88.04
29/01/24,Manhattan,Non-member,Male,Electronics,38.6,1,Ewallet,6,38.6
29/01/24,Queens,Non-member,Male,Health & Beauty,40.35,1,Ewallet,6,40.35
29/01/24,Manhattan,Member,Female,Sports & Travel,27.93,5,Cash,5,139.65
29/01/24,Queens,Non-member,Male,Fashion & Accs,42.08,6,Cash,8,252.48
29/01/24,Brooklyn,Non-member,Female,Food & Beverages,84.05,6,Credit card,7,504.3
29/01/24,Queens,Member,Female,Sports & Travel,19.15,6,Credit card,6,114.9
29/01/24,Brooklyn,Member,Male,Sports & Travel,26.67,10,Cash,8,266.7
29/01/24,Manhattan,Member,Female,Home & Lifestyle,87.37,5,Cash,6,436.85
29/01/24,Manhattan,Non-member,Male,Fashion & Accs,83.24,9,Credit card,7,749.16
30/01/24,Queens,Non-member,Male,Home & Lifestyle,22.96,1,Cash,4,22.96
30/01/24,Brooklyn,Non-member,Female,Electronics,23.65,4,Credit card,4,94.6
30/01/24,Manhattan,Member,Male,Electronics,93.78,3,Credit card,5,281.34
30/01/24,Queens,Member,Female,Food & Beverages,98.52,10,Ewallet,4,985.2
30/01/24,Queens,Non-member,Female,Sports & Travel,22.38,1,Credit card,8,22.38
30/01/24,Queens,Non-member,Female,Food & Beverages,97.03,5,Ewallet,9,485.15
30/01/24,Queens,Member,Female,Home & Lifestyle,10.53,5,Credit card,5,52.65
30/01/24,Queens,Non-member,Male,Sports & Travel,76.4,2,Ewallet,6,152.8
30/01/24,Brooklyn,Non-member,Female,Electronics,42.42,8,Ewallet,5,339.36
31/01/24,Queens,Non-member,Female,Sports & Travel,23.75,9,Cash,9,213.75
31/01/24,Manhattan,Member,Male,Electronics,20.77,4,Cash,4,83.08
31/01/24,Queens,Member,Male,Fashion & Accs,98.7,8,Ewallet,8,789.6
31/01/24,Brooklyn,Non-member,Female,Electronics,43,4,Ewallet,7,172
31/01/24,Brooklyn,Non-member,Male,Electronics,72.13,10,Credit card,4,721.3
31/01/24,Manhattan,Member,Male,Fashion & Accs,51.34,8,Ewallet,7,410.72
31/01/24,Brooklyn,Member,Male,Sports & Travel,75.82,1,Cash,5,75.82
31/01/24,Queens,Non-member,Female,Fashion & Accs,62.18,10,Ewallet,6,621.8
31/01/24,Queens,Member,Male,Electronics,37.06,4,Ewallet,9,148.24
31/01/24,Brooklyn,Member,Male,Sports & Travel,79.93,6,Cash,5,479.58
31/01/24,Brooklyn,Member,Male,Electronics,87.87,9,Ewallet,5,790.83
31/01/24,Brooklyn,Non-member,Male,Fashion & Accs,69.08,2,Credit card,6,138.16
31/01/24,Brooklyn,Non-member,Male,Electronics,45.35,6,Ewallet,6,272.1
31/01/24,Manhattan,Member,Male,Electronics,66.35,1,Credit card,9,66.35
02/01/24,Queens,Member,Female,Food & Beverages,87.48,6,Ewallet,5,524.88
02/01/24,Manhattan,Member,Female,Food & Beverages,14.23,5,Credit card,4,71.15
02/01/24,Manhattan,Member,Male,Sports & Travel,69.52,7,Credit card,8,486.64
02/01/24,Queens,Non-member,Female,Electronics,23.07,9,Cash,4,207.63
02/01/24,Queens,Member,Female,Home & Lifestyle,80.79,9,Credit card,9,727.11
02/01/24,Manhattan,Member,Female,Health & Beauty,77.68,4,Cash,8,310.72
02/02/24,Brooklyn,Member,Female,Electronics,26.26,7,Cash,9,183.82
02/02/24,Manhattan,Member,Male,Fashion & Accs,43.13,10,Credit card,5,431.3
02/02/24,Brooklyn,Non-member,Female,Fashion & Accs,25.56,7,Cash,7,178.92
02/02/24,Queens,Member,Female,Food & Beverages,38.42,1,Cash,8,38.42
02/02/24,Queens,Non-member,Male,Food & Beverages,65.97,8,Cash,8,527.76
02/02/24,Manhattan,Member,Female,Sports & Travel,51.52,8,Cash,9,412.16
02/02/24,Queens,Non-member,Female,Electronics,35.49,6,Cash,4,212.94
02/02/24,Queens,Member,Female,Fashion & Accs,83.35,2,Credit card,9,166.7
02/02/24,Queens,Member,Male,Home & Lifestyle,56.11,2,Cash,6,112.22
02/02/24,Brooklyn,Member,Male,Food & Beverages,46.55,9,Ewallet,6,418.95
02/02/24,Brooklyn,Non-member,Male,Home & Lifestyle,93.87,8,Credit card,8,750.96
02/02/24,Manhattan,Non-member,Female,Food & Beverages,10.96,10,Ewallet,6,109.6
02/02/24,Queens,Non-member,Female,Fashion & Accs,95.42,4,Ewallet,6,381.68
02/02/24,Manhattan,Member,Female,Health & Beauty,18.33,1,Cash,4,18.33
02/03/24,Manhattan,Non-member,Female,Food & Beverages,27.28,5,Credit card,8,136.4
02/03/24,Brooklyn,Member,Male,Food & Beverages,47.16,5,Credit card,6,235.8
02/03/24,Manhattan,Member,Female,Home & Lifestyle,94.88,7,Cash,4,664.16
02/03/24,Queens,Member,Male,Food & Beverages,91.4,7,Cash,9,639.8
02/03/24,Brooklyn,Member,Female,Sports & Travel,55.07,9,Ewallet,10,495.63
02/03/24,Brooklyn,Non-member,Female,Sports & Travel,42.97,3,Cash,9,128.91
02/03/24,Manhattan,Member,Male,Home & Lifestyle,72.78,10,Cash,7,727.8
02/03/24,Brooklyn,Member,Male,Fashion & Accs,53.78,1,Ewallet,4,53.78
02/03/24,Manhattan,Non-member,Male,Fashion & Accs,77.02,5,Cash,5,385.1
02/03/24,Manhattan,Member,Male,Food & Beverages,67.45,10,Ewallet,4,674.5
02/03/24,Queens,Non-member,Male,Food & Beverages,40.52,5,Cash,4,202.6
02/03/24,Queens,Non-member,Female,Sports & Travel,73.95,4,Cash,6,295.8
02/03/24,Queens,Non-member,Female,Sports & Travel,49.33,10,Credit card,9,493.3
02/03/24,Brooklyn,Member,Male,Sports & Travel,73.97,1,Credit card,5,73.97
02/04/24,Queens,Non-member,Female,Health & Beauty,13.85,9,Ewallet,6,124.65
02/04/24,Manhattan,Member,Female,Electronics,25.22,7,Cash,8,176.54
02/04/24,Brooklyn,Non-member,Female,Food & Beverages,67.77,1,Credit card,6,67.77
02/04/24,Brooklyn,Member,Male,Food & Beverages,23.34,4,Ewallet,7,93.36
02/04/24,Queens,Member,Male,Home & Lifestyle,13.98,1,Ewallet,9,13.98
02/04/24,Manhattan,Member,Male,Electronics,71.95,1,Cash,7,71.95
02/04/24,Manhattan,Non-member,Female,Sports & Travel,43.06,5,Ewallet,7,215.3
02/04/24,Manhattan,Non-member,Male,Electronics,74.58,7,Credit card,9,522.06
02/04/24,Brooklyn,Member,Female,Fashion & Accs,72.04,2,Cash,9,144.08
02/04/24,Manhattan,Non-member,Female,Fashion & Accs,48.63,4,Ewallet,7,194.52
02/04/24,Brooklyn,Member,Female,Home & Lifestyle,77.68,9,Ewallet,9,699.12
02/05/24,Manhattan,Member,Female,Fashion & Accs,30.62,1,Credit card,4,30.62
02/05/24,Brooklyn,Member,Female,Food & Beverages,42.82,9,Credit card,8,385.38
02/05/24,Queens,Member,Female,Food & Beverages,47.27,6,Cash,8,283.62
02/05/24,Brooklyn,Member,Female,Sports & Travel,16.49,2,Ewallet,4,32.98
02/05/24,Manhattan,Member,Male,Electronics,20.89,2,Cash,9,41.78
02/05/24,Queens,Member,Male,Fashion & Accs,69.33,2,Ewallet,9,138.66
02/05/24,Brooklyn,Non-member,Female,Health & Beauty,58.24,9,Cash,9,524.16
02/05/24,Manhattan,Member,Male,Food & Beverages,87.9,1,Ewallet,6,87.9
02/05/24,Manhattan,Member,Female,Sports & Travel,75.2,3,Ewallet,4,225.6
02/05/24,Queens,Member,Female,Health & Beauty,68.6,10,Cash,9,686
02/05/24,Queens,Member,Female,Health & Beauty,98.21,3,Credit card,7,294.63
02/05/24,Manhattan,Member,Male,Home & Lifestyle,25.91,6,Ewallet,8,155.46
02/06/24,Queens,Non-member,Male,Health & Beauty,89.75,1,Credit card,6,89.75
02/06/24,Queens,Member,Male,Fashion & Accs,96.98,4,Ewallet,9,387.92
02/06/24,Brooklyn,Non-member,Male,Electronics,22.95,10,Ewallet,8,229.5
02/06/24,Brooklyn,Member,Female,Food & Beverages,20.01,9,Ewallet,4,180.09
02/06/24,Queens,Member,Male,Home & Lifestyle,35.81,5,Ewallet,7,179.05
02/06/24,Queens,Member,Female,Food & Beverages,99.42,4,Ewallet,7,397.68
02/06/24,Brooklyn,Member,Male,Health & Beauty,25.9,10,Ewallet,8,259
02/06/24,Manhattan,Member,Female,Home & Lifestyle,37.44,6,Credit card,5,224.64
02/06/24,Brooklyn,Member,Female,Fashion & Accs,14.48,4,Ewallet,4,57.92
02/06/24,Queens,Member,Female,Health & Beauty,28.5,8,Cash,6,228
02/06/24,Queens,Non-member,Female,Food & Beverages,52.42,1,Credit card,6,52.42
02/06/24,Brooklyn,Member,Male,Electronics,50.45,6,Credit card,8,302.7
02/06/24,Manhattan,Non-member,Female,Health & Beauty,35.68,5,Credit card,6,178.4
02/07/24,Manhattan,Non-member,Female,Electronics,28.96,1,Credit card,6,28.96
02/07/24,Queens,Non-member,Female,Fashion & Accs,60.41,8,Ewallet,9,483.28
02/07/24,Manhattan,Non-member,Male,Health & Beauty,89.6,8,Ewallet,6,716.8
02/07/24,Queens,Non-member,Female,Electronics,40.86,8,Credit card,6,326.88
02/07/24,Manhattan,Member,Female,Sports & Travel,45.58,1,Cash,9,45.58
02/07/24,Queens,Member,Male,Sports & Travel,10.17,1,Cash,5,10.17
02/07/24,Queens,Member,Female,Fashion & Accs,43.46,6,Ewallet,8,260.76
02/07/24,Queens,Member,Male,Electronics,65.94,4,Credit card,6,263.76
02/07/24,Brooklyn,Non-member,Male,Electronics,79.39,10,Cash,6,793.9
02/07/24,Queens,Non-member,Female,Food & Beverages,16.48,6,Ewallet,9,98.88
02/07/24,Queens,Non-member,Male,Health & Beauty,58.95,10,Ewallet,8,589.5
02/07/24,Brooklyn,Non-member,Female,Fashion & Accs,63.71,5,Ewallet,8,318.55
02/07/24,Brooklyn,Non-member,Female,Electronics,57.91,8,Cash,8,463.28
02/07/24,Manhattan,Non-member,Female,Home & Lifestyle,93.12,8,Cash,6,744.96
02/07/24,Queens,Non-member,Male,Fashion & Accs,86.13,2,Cash,8,172.26
02/07/24,Manhattan,Non-member,Male,Food & Beverages,43.19,10,Ewallet,8,431.9
02/07/24,Brooklyn,Non-member,Male,Home & Lifestyle,22.02,9,Cash,6,198.18
02/07/24,Queens,Non-member,Male,Home & Lifestyle,16.67,7,Ewallet,7,116.69
02/07/24,Brooklyn,Non-member,Male,Electronics,46.02,6,Cash,7,276.12
02/07/24,Brooklyn,Member,Female,Food & Beverages,54.36,10,Credit card,6,543.6
02/08/24,Brooklyn,Non-member,Male,Fashion & Accs,33.52,1,Cash,6,33.52
02/08/24,Manhattan,Non-member,Male,Sports & Travel,86.31,7,Ewallet,5,604.17
02/08/24,Brooklyn,Non-member,Female,Sports & Travel,90.28,9,Ewallet,7,812.52
02/08/24,Queens,Member,Female,Sports & Travel,64.97,5,Credit card,6,324.85
02/08/24,Manhattan,Member,Male,Fashion & Accs,19.7,1,Ewallet,9,19.7
02/08/24,Queens,Member,Female,Fashion & Accs,97.21,10,Credit card,8,972.1
02/08/24,Queens,Member,Female,Health & Beauty,37.15,7,Credit card,7,260.05
02/08/24,Brooklyn,Member,Female,Sports & Travel,69.12,6,Cash,5,414.72
02/08/24,Manhattan,Non-member,Male,Fashion & Accs,98.98,10,Credit card,8,989.8
02/08/24,Brooklyn,Member,Male,Home & Lifestyle,46.47,4,Cash,7,185.88
02/08/24,Brooklyn,Non-member,Male,Home & Lifestyle,31.75,4,Cash,8,127
02/08/24,Brooklyn,Non-member,Female,Home & Lifestyle,16.37,6,Cash,7,98.22
02/09/24,Brooklyn,Non-member,Male,Home & Lifestyle,45.97,4,Ewallet,5,183.88
02/09/24,Manhattan,Member,Male,Food & Beverages,35.04,9,Ewallet,4,315.36
02/09/24,Queens,Non-member,Male,Health & Beauty,84.61,10,Credit card,8,846.1
02/09/24,Queens,Non-member,Male,Food & Beverages,21.58,1,Ewallet,7,21.58
02/09/24,Brooklyn,Non-member,Male,Fashion & Accs,57.27,3,Ewallet,6,171.81
02/09/24,Brooklyn,Member,Female,Electronics,81.4,3,Cash,4,244.2
02/09/24,Manhattan,Member,Male,Food & Beverages,31.84,1,Cash,7,31.84
02/09/24,Queens,Member,Female,Food & Beverages,21.08,3,Cash,7,63.24
02/09/24,Queens,Member,Female,Home & Lifestyle,15.95,6,Credit card,5,95.7
02/09/24,Manhattan,Member,Female,Sports & Travel,22.24,10,Cash,4,222.4
02/09/24,Queens,Non-member,Female,Electronics,12.45,6,Cash,4,74.7
02/09/24,Queens,Non-member,Male,Fashion & Accs,64.26,7,Cash,5,449.82
02/09/24,Brooklyn,Member,Male,Home & Lifestyle,65.91,6,Cash,5,395.46
02/10/24,Manhattan,Member,Female,Fashion & Accs,53.65,7,Ewallet,5,375.55
02/10/24,Brooklyn,Non-member,Female,Sports & Travel,34.84,4,Cash,7,139.36
02/10/24,Manhattan,Member,Female,Food & Beverages,44.59,5,Cash,8,222.95
02/10/24,Manhattan,Non-member,Male,Home & Lifestyle,74.07,1,Ewallet,9,74.07
02/10/24,Brooklyn,Member,Male,Electronics,48.09,3,Credit card,7,144.27
02/10/24,Queens,Member,Female,Electronics,78.13,10,Cash,4,781.3
02/10/24,Manhattan,Member,Female,Fashion & Accs,30.14,10,Ewallet,9,301.4
02/10/24,Brooklyn,Member,Male,Home & Lifestyle,36.91,7,Ewallet,6,258.37
02/10/24,Queens,Non-member,Female,Health & Beauty,33.47,2,Ewallet,6,66.94
02/10/24,Brooklyn,Member,Male,Electronics,18.93,6,Credit card,8,113.58
02/10/24,Queens,Member,Female,Fashion & Accs,73.38,7,Cash,9,513.66
02/11/24,Queens,Member,Male,Home & Lifestyle,86.69,5,Ewallet,9,433.45
02/11/24,Queens,Non-member,Male,Food & Beverages,89.2,10,Credit card,4,892
02/11/24,Brooklyn,Non-member,Female,Health & Beauty,84.09,9,Cash,8,756.81
02/11/24,Brooklyn,Member,Female,Food & Beverages,77.2,10,Credit card,5,772
02/11/24,Brooklyn,Non-member,Female,Home & Lifestyle,77.04,3,Credit card,7,231.12
02/11/24,Manhattan,Non-member,Male,Home & Lifestyle,80.08,3,Cash,5,240.24
02/11/24,Queens,Non-member,Male,Fashion & Accs,62.12,10,Cash,5,621.2
02/11/24,Manhattan,Non-member,Female,Sports & Travel,94.76,4,Ewallet,7,379.04
02/12/24,Brooklyn,Member,Female,Electronics,39.48,1,Cash,6,39.48
02/12/24,Queens,Member,Female,Food & Beverages,87.1,10,Credit card,9,871
02/12/24,Queens,Member,Male,Fashion & Accs,52.35,1,Cash,4,52.35
02/12/24,Brooklyn,Non-member,Male,Fashion & Accs,94.87,8,Ewallet,8,758.96
02/12/24,Brooklyn,Member,Male,Home & Lifestyle,60.38,10,Cash,6,603.8
02/12/24,Manhattan,Non-member,Female,Electronics,46.95,5,Ewallet,7,234.75
02/12/24,Manhattan,Non-member,Male,Health & Beauty,25.43,6,Ewallet,7,152.58
02/12/24,Manhattan,Member,Female,Sports & Travel,71.63,2,Ewallet,8,143.26
13/02/24,Manhattan,Member,Male,Electronics,76.82,1,Ewallet,7,76.82
13/02/24,Brooklyn,Member,Female,Sports & Travel,20.18,4,Credit card,5,80.72
13/02/24,Queens,Member,Female,Fashion & Accs,92.98,2,Credit card,8,185.96
13/02/24,Brooklyn,Member,Female,Fashion & Accs,29.56,5,Cash,6,147.8
13/02/24,Queens,Non-member,Female,Fashion & Accs,22.51,7,Credit card,4,157.57
13/02/24,Queens,Member,Female,Food & Beverages,14.87,2,Credit card,8,29.74
13/02/24,Manhattan,Member,Male,Electronics,32.25,4,Ewallet,6,129
13/02/24,Brooklyn,Non-member,Male,Sports & Travel,13.69,6,Cash,6,82.14
14/02/24,Manhattan,Member,Male,Health & Beauty,91.3,1,Ewallet,9,91.3
14/02/24,Manhattan,Non-member,Male,Sports & Travel,44.65,3,Cash,6,133.95
14/02/24,Brooklyn,Member,Male,Health & Beauty,75.74,4,Cash,7,302.96
14/02/24,Brooklyn,Member,Female,Sports & Travel,60.08,7,Credit card,4,420.56
14/02/24,Queens,Member,Male,Food & Beverages,27.66,10,Credit card,8,276.6
14/02/24,Queens,Member,Male,Food & Beverages,99.37,2,Cash,5,198.74
14/02/24,Queens,Non-member,Female,Health & Beauty,58.32,2,Ewallet,6,116.64
14/02/24,Manhattan,Non-member,Female,Electronics,99.56,8,Credit card,5,796.48
15/02/24,Queens,Non-member,Female,Electronics,32.8,10,Cash,6,328
15/02/24,Manhattan,Non-member,Male,Food & Beverages,52.2,3,Credit card,9,156.6
15/02/24,Manhattan,Non-member,Female,Home & Lifestyle,69.96,8,Credit card,6,559.68
15/02/24,Brooklyn,Non-member,Female,Fashion & Accs,72.84,7,Cash,8,509.88
15/02/24,Queens,Member,Female,Electronics,98.84,1,Cash,8,98.84
15/02/24,Brooklyn,Member,Female,Health & Beauty,76.9,7,Cash,7,538.3
15/02/24,Brooklyn,Member,Female,Food & Beverages,77.4,9,Credit card,4,696.6
15/02/24,Manhattan,Non-member,Female,Food & Beverages,67.1,3,Cash,7,201.3
15/02/24,Queens,Non-member,Male,Health & Beauty,33.64,8,Credit card,9,269.12
15/02/24,Queens,Member,Male,Health & Beauty,68.55,4,Credit card,9,274.2
15/02/24,Queens,Member,Female,Sports & Travel,24.74,3,Credit card,10,74.22
15/02/24,Manhattan,Non-member,Male,Health & Beauty,15.26,6,Ewallet,9,91.56
15/02/24,Brooklyn,Member,Male,Sports & Travel,88.31,1,Credit card,5,88.31
15/02/24,Brooklyn,Non-member,Female,Electronics,88.25,9,Credit card,7,794.25
15/02/24,Brooklyn,Non-member,Male,Health & Beauty,57.59,6,Cash,5,345.54
15/02/24,Queens,Member,Female,Fashion & Accs,80.48,3,Cash,8,241.44
15/02/24,Brooklyn,Member,Male,Home & Lifestyle,17.77,5,Credit card,5,88.85
15/02/24,Queens,Member,Female,Fashion & Accs,99.3,10,Credit card,6,993
15/02/24,Manhattan,Non-member,Male,Fashion & Accs,51.94,3,Cash,7,155.82
16/02/24,Queens,Member,Female,Health & Beauty,47.71,6,Ewallet,4,286.26
16/02/24,Manhattan,Member,Male,Food & Beverages,24.82,7,Credit card,7,173.74
16/02/24,Queens,Member,Male,Electronics,12.05,5,Ewallet,5,60.25
16/02/24,Brooklyn,Non-member,Male,Sports & Travel,51.91,10,Cash,8,519.1
16/02/24,Brooklyn,Non-member,Female,Fashion & Accs,36.51,9,Cash,4,328.59
16/02/24,Brooklyn,Member,Male,Fashion & Accs,60.18,4,Credit card,9,240.72
16/02/24,Queens,Member,Female,Fashion & Accs,97.79,7,Ewallet,4,684.53
16/02/24,Brooklyn,Member,Male,Fashion & Accs,91.35,1,Cash,6,91.35
17/02/24,Queens,Non-member,Female,Sports & Travel,46.66,9,Ewallet,5,419.94
17/02/24,Brooklyn,Member,Female,Electronics,35.74,8,Ewallet,4,285.92
17/02/24,Queens,Member,Female,Sports & Travel,67.99,7,Ewallet,5,475.93
17/02/24,Manhattan,Member,Female,Home & Lifestyle,88.79,8,Cash,4,710.32
17/02/24,Queens,Non-member,Male,Electronics,11.81,5,Cash,9,59.05
17/02/24,Manhattan,Member,Male,Food & Beverages,80.96,8,Credit card,7,647.68
17/02/24,Brooklyn,Member,Male,Electronics,87.45,6,Credit card,8,524.7
17/02/24,Manhattan,Non-member,Male,Electronics,34.56,5,Ewallet,9,172.8
17/02/24,Manhattan,Non-member,Male,Food & Beverages,32.9,3,Credit card,9,98.7
17/02/24,Queens,Member,Female,Food & Beverages,71.39,5,Credit card,5,356.95
17/02/24,Manhattan,Non-member,Male,Sports & Travel,98.09,9,Cash,9,882.81
17/02/24,Manhattan,Member,Female,Health & Beauty,92.09,3,Cash,4,276.27
17/02/24,Manhattan,Non-member,Male,Fashion & Accs,45.38,3,Credit card,7,136.14
18/02/24,Manhattan,Member,Female,Home & Lifestyle,34.42,6,Cash,9,206.52
18/02/24,Queens,Non-member,Male,Fashion & Accs,90.22,3,Cash,6,270.66
18/02/24,Brooklyn,Non-member,Female,Health & Beauty,14.76,2,Ewallet,4,29.52
18/02/24,Queens,Member,Female,Electronics,60.95,1,Ewallet,5,60.95
18/02/24,Manhattan,Member,Female,Fashion & Accs,88.34,7,Cash,6,618.38
18/02/24,Queens,Member,Male,Health & Beauty,44.07,4,Ewallet,8,176.28
18/02/24,Manhattan,Member,Female,Electronics,62.48,1,Cash,4,62.48
19/02/24,Manhattan,Non-member,Female,Fashion & Accs,98.48,2,Ewallet,9,196.96
19/02/24,Manhattan,Member,Female,Food & Beverages,98.66,9,Cash,8,887.94
19/02/24,Manhattan,Non-member,Male,Health & Beauty,50.79,5,Credit card,5,253.95
19/02/24,Queens,Non-member,Male,Electronics,71.89,8,Ewallet,5,575.12
19/02/24,Queens,Non-member,Male,Health & Beauty,21.8,8,Cash,8,174.4
19/02/24,Brooklyn,Member,Female,Sports & Travel,64.08,7,Credit card,7,448.56
19/02/24,Queens,Non-member,Female,Electronics,77.63,9,Ewallet,7,698.67
19/02/24,Queens,Non-member,Female,Food & Beverages,41.24,4,Cash,7,164.96
19/02/24,Manhattan,Member,Male,Electronics,69.58,9,Credit card,7,626.22
20/02/24,Brooklyn,Member,Female,Food & Beverages,54.84,3,Credit card,5,164.52
20/02/24,Brooklyn,Non-member,Male,Food & Beverages,39.9,10,Credit card,5,399
20/02/24,Manhattan,Member,Male,Home & Lifestyle,37.69,2,Ewallet,9,75.38
20/02/24,Brooklyn,Member,Male,Sports & Travel,31.99,10,Credit card,9,319.9
20/02/24,Brooklyn,Non-member,Male,Food & Beverages,60.3,4,Cash,5,241.2
20/02/24,Queens,Member,Female,Home & Lifestyle,86.27,1,Ewallet,7,86.27
20/02/24,Manhattan,Member,Male,Food & Beverages,92.29,5,Credit card,9,461.45
20/02/24,Brooklyn,Member,Male,Food & Beverages,57.74,3,Ewallet,7,173.22
20/02/24,Brooklyn,Non-member,Male,Health & Beauty,66.68,5,Cash,7,333.4
20/02/24,Manhattan,Non-member,Female,Health & Beauty,32.32,10,Credit card,10,323.2
21/02/24,Brooklyn,Member,Male,Fashion & Accs,73.82,4,Cash,6,295.28
21/02/24,Manhattan,Member,Female,Electronics,94.64,3,Cash,5,283.92
21/02/24,Brooklyn,Member,Male,Health & Beauty,39.91,3,Ewallet,9,119.73
21/02/24,Queens,Non-member,Female,Health & Beauty,83.66,5,Cash,7,418.3
21/02/24,Queens,Non-member,Female,Sports & Travel,98.8,2,Cash,7,197.6
21/02/24,Queens,Member,Female,Fashion & Accs,12.54,1,Cash,8,12.54
22/02/24,Manhattan,Non-member,Male,Home & Lifestyle,65.82,1,Cash,4,65.82
22/02/24,Brooklyn,Non-member,Female,Fashion & Accs,39.75,5,Ewallet,9,198.75
22/02/24,Queens,Member,Female,Food & Beverages,30.41,1,Credit card,8,30.41
22/02/24,Brooklyn,Non-member,Male,Fashion & Accs,17.49,10,Ewallet,6,174.9
22/02/24,Queens,Non-member,Male,Sports & Travel,95.49,7,Ewallet,8,668.43
22/02/24,Queens,Member,Female,Home & Lifestyle,12.73,2,Credit card,5,25.46
22/02/24,Brooklyn,Non-member,Male,Home & Lifestyle,68.97,3,Ewallet,8,206.91
22/02/24,Brooklyn,Non-member,Female,Fashion & Accs,47.44,1,Credit card,6,47.44
22/02/24,Manhattan,Member,Female,Electronics,17.42,10,Ewallet,7,174.2
22/02/24,Brooklyn,Non-member,Female,Fashion & Accs,54.31,9,Cash,8,488.79
22/02/24,Manhattan,Member,Female,Sports & Travel,24.49,10,Cash,8,244.9
23/02/24,Queens,Non-member,Male,Food & Beverages,35.89,1,Credit card,7,35.89
23/02/24,Brooklyn,Non-member,Female,Health & Beauty,17.97,4,Ewallet,6,71.88
23/02/24,Brooklyn,Non-member,Female,Electronics,14.96,8,Cash,8,119.68
23/02/24,Brooklyn,Member,Female,Food & Beverages,98.79,3,Ewallet,6,296.37
23/02/24,Queens,Member,Male,Sports & Travel,58.39,7,Credit card,8,408.73
23/02/24,Brooklyn,Member,Female,Electronics,75.59,9,Cash,8,680.31
23/02/24,Manhattan,Member,Female,Food & Beverages,73.47,4,Cash,6,293.88
23/02/24,Queens,Member,Female,Food & Beverages,80.36,4,Credit card,8,321.44
24/02/24,Queens,Non-member,Male,Home & Lifestyle,55.73,6,Ewallet,7,334.38
24/02/24,Manhattan,Member,Female,Home & Lifestyle,47.68,2,Credit card,4,95.36
24/02/24,Queens,Member,Female,Health & Beauty,10.16,5,Ewallet,4,50.8
24/02/24,Brooklyn,Non-member,Female,Food & Beverages,26.43,8,Ewallet,8,211.44
24/02/24,Queens,Non-member,Female,Home & Lifestyle,73.56,10,Ewallet,8,735.6
24/02/24,Brooklyn,Member,Male,Fashion & Accs,83.77,2,Cash,4,167.54
24/02/24,Brooklyn,Non-member,Female,Sports & Travel,57.95,6,Cash,5,347.7
24/02/24,Manhattan,Non-member,Female,Electronics,40.26,10,Credit card,5,402.6
24/02/24,Queens,Non-member,Male,Electronics,24.74,10,Cash,7,247.4
